îNåéì˙,ç~êÖó ÇÃçáåv(mm),1éûä‘ç~êÖó ÇÃç≈ëÂ(mm),ïΩãœãCâ∑(Åé),ç≈çÇãCâ∑(Åé),ç≈í·ãCâ∑(Åé),ç≈ëÂèuä‘ïóë¨(m/s),ç≈ëÂèuä‘ïóë¨ÇÃïóå¸,ç≈ëΩïóå¸(16ï˚à ),ì˙è∆éûä‘(éûä‘),ç≈ê[êœê·(cm),ç~ê·ó çáåv(cm)
1978/12/31,15,2,-1.8,-0.1,-3.7,,,êºìÏêº,1.5,,
1979/1/1,1,1,0.5,1.4,-0.8,,,ñkñkìå,2.3,,
1979/1/2,0,0,1.5,3.4,-1.6,,,ìÏìå,2.3,,
1979/1/3,0,0,1.2,4.3,-2.1,,,ñkñkêº,0.8,,
1979/1/4,9,4,1.7,6.2,-1,,,ìÏìÏêº,2.8,,
1979/1/5,8,1,1.6,2.7,0.6,,,ñkñkêº,0.2,,
1979/1/6,0,0,0.5,3,-2.7,,,ìÏêº,5.8,,
1979/1/7,1,1,2.5,5.9,-1.6,,,ìÏ,5.8,,
1979/1/8,0,0,6.7,10.9,1.6,,,ìÏêº,7.8,,
1979/1/9,0,0,4.1,8.9,-1.5,,,ñkìå,0,,
1979/1/10,18,4,3.4,11.2,-2.7,,,êºñkêº,5.9,,
1979/1/11,3,1,-4.1,-1.2,-5.7,,,ñkêº,2.9,,
1979/1/12,3,1,-3.7,-3,-4.7,,,êº,0.4,,
1979/1/13,12,2,-4.1,-3,-6,,,ñkìå,0.1,,
1979/1/14,17,2,-4.9,-2.9,-6.6,,,êº,1.8,,
1979/1/15,18,2,-4.1,-3,-5.6,,,ñkìå,0.2,,
1979/1/16,15,2,-2.8,-1.9,-3.6,,,êº,1.5,,
1979/1/17,11,3,0.9,5.6,-3,,,êºñkêº,2.4,,
1979/1/18,20,3,0.4,4.2,-4,,,ñkêº,1.1,,
1979/1/19,8,1,-6,-4.7,-7,,,êº,0.5,,
1979/1/20,10,1,-3.4,-1.8,-5.7,,,ìå,0.6,,
1979/1/21,20,3,-2.2,1.3,-4.9,,,êº,0,,
1979/1/22,7,2,-4,-0.3,-6.6,,,êºñkêº,4,,
1979/1/23,35,4,-0.5,0.2,-1.4,,,ìÏìÏìå,0,,
1979/1/24,5,2,-0.2,2.1,-1.3,,,êº,1.5,,
1979/1/25,0,0,-1.5,3.3,-8.6,,,ìåñkìå,1.5,,
1979/1/26,10,4,2.5,6.9,-1.8,,,êº,3.6,,
1979/1/27,10,2,-2.3,2.4,-7,,,êºñkêº,0.5,,
1979/1/28,2,1,-6.2,-5.4,-7,,,ìåñkìå,0.6,,
1979/1/29,1,1,-4.2,-1.6,-6.1,,,ìå,7.5,,
1979/1/30,20,3,0.3,4.7,-3.3,,,ìå,0,,
1979/1/31,2,1,2.6,4.9,0.3,,,ìåñkìå,1.9,,
1979/2/1,13,3,4.1,7.9,2,,,êºìÏêº,0.1,,
1979/2/2,9,2,-0.9,0.6,-2.1,,,êºñkêº,1.1,,
1979/2/3,2,1,0,1.8,-1.9,,,ìåìÏìå,1.6,,
1979/2/4,16,3,-1.2,2.6,-4.3,,,ñkñkêº,0.1,,
1979/2/5,1,1,-3.3,-0.3,-5.4,,,ìåñkìå,5.6,,
1979/2/6,35,4,0.6,3.1,-1.5,,,êºìÏêº,0,,
1979/2/7,13,3,0.1,2.1,-1.6,,,êº,3.6,,
1979/2/8,18,2,-2,-1.4,-2.7,,,ìåìÏìå,0.3,,
1979/2/9,0,0,-3.2,0.4,-9.1,,,ìåñkìå,7.2,,
1979/2/10,0,0,-2.7,3.9,-10.3,,,ìåñkìå,7.4,,
1979/2/11,8,2,2.4,8.1,-0.3,,,êºñkêº,5.3,,
1979/2/12,2,1,0.5,2.5,-0.7,,,êºñkêº,6.4,,
1979/2/13,0,0,0.5,4.4,-4.4,,,êº,9.2,,
1979/2/14,8,3,1.1,9.7,-4.9,,,êºñkêº,7.8,,
1979/2/15,10,2,-1.7,0.3,-5,,,ìåìÏìå,7.2,,
1979/2/16,16,2,-4,-2.9,-5.4,,,ìåìÏìå,0,,
1979/2/17,5,2,-1.2,4.6,-7,,,ñkñkìå,6.8,,
1979/2/18,11,2,-0.2,4.2,-2.4,,,ìå,2,,
1979/2/19,34,5,-1.5,2.1,-3.5,,,êºñkêº,0.5,,
1979/2/20,0,0,-0.3,3.8,-4.6,,,ìåñkìå,9.7,,
1979/2/21,6,3,2.2,12.6,-6.2,,,êºñkêº,8.5,,
1979/2/22,0,0,0.7,3.4,-2,,,ñk,7.4,,
1979/2/23,2,1,0.7,2.9,-1.4,,,ìåñkìå,0,,
1979/2/24,13,2,2.4,4.3,0.3,,,ìÏìÏìå,0,,
1979/2/25,2,1,0.4,2,-1.4,,,ìåñkìå,3.2,,
1979/2/26,2,1,0.8,2.5,0.1,,,ìåñkìå,1,,
1979/2/27,1,1,0.6,2.1,-0.4,,,ìÏêº,1.4,,
1979/2/28,4,2,0.8,4.4,-1.2,,,êºñkêº,6,,
1979/3/1,48,4,-0.9,0.4,-2.2,,,êºìÏêº,1.4,,
1979/3/2,22,2,-1.3,0.3,-2.3,,,êºñkêº,3.4,,
1979/3/3,7,2,-1.7,-0.4,-3.2,,,êºñkêº,4.3,,
1979/3/4,0,0,-2.3,0.5,-5.1,,,ñk,5.2,,
1979/3/5,0,0,-0.5,3.6,-3.5,,,ñk,9,,
1979/3/6,0,0,-0.8,2.4,-6.6,,,ìåñkìå,3.6,,
1979/3/7,0,0,0.2,2.8,-5.8,,,êºìÏêº,7.6,,
1979/3/8,2,1,0.4,6.3,-8.6,,,êºìÏêº,7.7,,
1979/3/9,0,0,3.2,5.4,-1.8,,,ñk,7.8,,
1979/3/10,4,2,1.3,4.8,-2.7,,,ìÏêº,2.1,,
1979/3/11,4,1,-1.5,3,-3.7,,,êº,2.3,,
1979/3/12,0,0,-1.7,1,-4.9,,,êº,9.4,,
1979/3/13,0,0,-1.6,3,-7.3,,,êºñkêº,8.5,,
1979/3/14,0,0,0.8,3.5,-1.7,,,ìåñkìå,8.8,,
1979/3/15,1,1,-0.2,2.7,-4,,,êºñkêº,6.1,,
1979/3/16,11,2,-0.3,3.1,-4.9,,,ñkêº,7.6,,
1979/3/17,10,3,2.7,9.9,-4.9,,,ìÏ,6.9,,
1979/3/18,13,2,-0.6,0.8,-2.3,,,êº,2.2,,
1979/3/19,0,0,1.1,5.7,-2.6,,,ñkìå,10.2,,
1979/3/20,2,1,2.9,10.3,-2.8,,,êºìÏêº,7.2,,
1979/3/21,0,0,-0.5,2.2,-4.3,,,ñkêº,8.9,,
1979/3/22,8,2,-2.5,0,-5.9,,,ñkêº,1.7,,
1979/3/23,1,1,-1.8,1.5,-5.8,,,ñkêº,9.2,,
1979/3/24,15,4,-0.7,2.2,-6.8,,,ìåñkìå,1.2,,
1979/3/25,23,4,2.5,6,0.4,,,êº,1.1,,
1979/3/26,17,4,3.5,7.6,0.2,,,êº,6.3,,
1979/3/27,8,3,2.9,5.7,-2.6,,,ñkñkìå,8.3,,
1979/3/28,0,0,3.3,11,-4.3,,,ñkìå,10.1,,
1979/3/29,0,0,4.9,11.1,0.8,,,ñkìå,8.6,,
1979/3/30,14,3,4.3,13.7,0.7,,,êºìÏêº,0.3,,
1979/3/31,25,5,4,13.2,1.4,,,êºìÏêº,0,,
1979/4/1,1,1,1.5,4.2,-3.1,,,êºñkêº,10.2,,
1979/4/2,3,1,1.1,3.9,-3.8,,,ìå,0.2,,
1979/4/3,6,1,3.5,6.7,0.7,,,êº,1.5,,
1979/4/4,3,1,0.9,2.3,-0.4,,,ñkñkìå,6.7,,
1979/4/5,0,0,1.2,5.7,-2.7,,,ìåñkìå,10,,
1979/4/6,0,0,2.6,11,-3.6,,,êºìÏêº,11.4,,
1979/4/7,0,0,3.9,13.4,-2.8,,,ñkñkìå,9.3,,
1979/4/8,17,4,10.5,15.3,3.8,,,ìÏìÏêº,5.8,,
1979/4/9,8,2,9,11.8,4,,,êºñkêº,5.3,,
1979/4/10,1,1,5.8,9.7,1,,,êº,10.6,,
1979/4/11,10,4,8.9,15.3,0.6,,,êºñkêº,10.8,,
1979/4/12,1,1,2.6,5.7,0.7,,,êº,2.7,,
1979/4/13,0,0,4.4,9.4,0.8,,,ìåñkìå,8.1,,
1979/4/14,2,1,3.8,6.9,1.7,,,ñkêº,0.7,,
1979/4/15,0,0,4.2,7.9,-0.4,,,êºìÏêº,8.3,,
1979/4/16,5,3,4.2,8.5,-1.9,,,ìÏêº,0.2,,
1979/4/17,35,3,2.6,4.8,0.6,,,êºìÏêº,0,,
1979/4/18,8,3,2.4,5.9,-1.7,,,ìÏ,7.2,,
1979/4/19,0,0,4.2,12.8,-3.8,,,êºñkêº,11.6,,
1979/4/20,0,0,6.2,11.8,0.5,,,êºìÏêº,10.2,,
1979/4/21,20,4,3,8.3,-1.5,,,ñkñkìå,7.8,,
1979/4/22,1,1,5.3,10.5,1.7,,,ñkêº,10.8,,
1979/4/23,0,0,9,17.7,1.6,,,ìÏêº,5.6,,
1979/4/24,1,1,12.2,17.8,6.5,,,êºìÏêº,3.1,,
1979/4/25,3,2,9.5,17.5,1.9,,,êºìÏêº,10,,
1979/4/26,0,0,8.6,16.2,0.5,,,ìå,9.5,,
1979/4/27,29,3,4.1,5.7,1.6,,,ìÏìÏìå,0,,
1979/4/28,0,0,5.8,9.4,1.6,,,ñkìå,4.8,,
1979/4/29,3,1,8.6,15.5,4,,,ñkìå,4.7,,
1979/4/30,39,4,7.5,9.4,5.7,,,êº,0.2,,
1979/5/1,5,2,8.7,11.8,4,,,êº,7.2,,
1979/5/2,0,0,7.8,13.8,2.2,,,ìåñkìå,6.1,,
1979/5/3,3,2,3.4,5.9,1.3,,,êºñkêº,3.9,,
1979/5/4,0,0,9.3,18.6,-0.1,,,ìå,12.3,,
1979/5/5,0,0,11.8,21.6,1.8,,,ìåñkìå,12.1,,
1979/5/6,0,0,14,22.2,5.4,,,ñk,11.3,,
1979/5/7,0,0,13.6,20.5,7.6,,,ìÏêº,7.9,,
1979/5/8,22,3,10.2,12.3,8.4,,,ìå,0,,
1979/5/9,1,1,11.3,15.9,8.5,,,ñkìå,6.2,,
1979/5/10,0,0,12.3,19.1,5.5,,,ìåñkìå,10.8,,
1979/5/11,6,5,11.4,18,5.9,,,ñkêº,8.8,,
1979/5/12,5,3,8.5,10.7,3.7,,,êº,8.3,,
1979/5/13,0,0,10.8,16.3,5,,,êº,12.5,,
1979/5/14,13,4,10,13.5,4.7,,,ìå,0.3,,
1979/5/15,7,2,10.5,13,8.4,,,ìåñkìå,0,,
1979/5/16,4,2,9.8,13.8,6.9,,,ñkìå,0.1,,
1979/5/17,12,3,9.4,11.9,7,,,ìå,0,,
1979/5/18,1,1,10,13.6,5,,,êº,7.2,,
1979/5/19,0,0,10.1,17.1,2.9,,,ñkñkêº,10.3,,
1979/5/20,0,0,11.2,17.8,3.7,,,ìÏêº,11.5,,
1979/5/21,0,0,13.3,22.8,3,,,ìåñkìå,12.6,,
1979/5/22,0,0,15.9,24.8,5.8,,,ìÏêº,12.3,,
1979/5/23,0,0,12.7,20.5,4.7,,,ñkìå,12.8,,
1979/5/24,0,0,13,22.4,2.5,,,ìåñkìå,12.6,,
1979/5/25,0,0,14.5,21.1,6.2,,,ìåñkìå,11.5,,
1979/5/26,2,2,15.2,21.6,10.9,,,ñkìå,6.3,,
1979/5/27,27,12,14.5,20.2,10,,,ìåñkìå,4.9,,
1979/5/28,0,0,13.2,17.9,5.4,,,ñkñkêº,7.2,,
1979/5/29,0,0,10,14.8,3.4,,,ñkìå,4.3,,
1979/5/30,0,0,10.1,13.6,6.4,,,ñkêº,4.8,,
1979/5/31,0,0,10.2,16.1,4,,,ñkìå,10.7,,
1979/6/1,0,0,13.1,22,2.3,,,ìå,12.6,,
1979/6/2,0,0,15.2,21.7,7.1,,,ìå,7.9,,
1979/6/3,2,2,15.1,20.5,11,,,ìÏêº,3,,
1979/6/4,1,1,15.6,22.1,10,,,ìå,7.1,,
1979/6/5,0,0,16.6,24.5,8.5,,,ìåñkìå,11,,
1979/6/6,0,0,16.8,23.8,9.9,,,ñkñkêº,11.9,,
1979/6/7,0,0,18.4,24.8,12.7,,,ìÏìÏêº,4.3,,
1979/6/8,23,10,18.6,22.7,16.3,,,ñkìå,1.8,,
1979/6/9,8,4,17.3,19.2,13.4,,,ìåñkìå,0.6,,
1979/6/10,4,4,18.2,23.5,11.9,,,ìå,6.8,,
1979/6/11,1,1,16.8,20.3,12.7,,,êºñkêº,0.5,,
1979/6/12,0,0,15.5,20.4,9.8,,,êºìÏêº,8.8,,
1979/6/13,0,0,15.4,20.4,10.1,,,ìåñkìå,10.4,,
1979/6/14,0,0,13.9,19,11,,,ìÏ,0,,
1979/6/15,0,0,17.1,23.6,8.9,,,ìå,10,,
1979/6/16,2,1,18,20.6,14.8,,,ìå,0.3,,
1979/6/17,0,0,20.4,25.3,17,,,ñkñkêº,5.1,,
1979/6/18,35,20,19.8,23.8,16.8,,,ñkêº,0,,
1979/6/19,21,6,19.3,20.4,18.1,,,ìåìÏìå,0,,
1979/6/20,1,1,20.4,23.5,17.5,,,êºìÏêº,0.6,,
1979/6/21,1,1,22.6,25.3,19.7,,,ñkêº,0.1,,
1979/6/22,0,0,21.8,26.1,17.9,,,ìå,4.7,,
1979/6/23,2,2,21.5,24.6,17.8,,,ñkêº,1.5,,
1979/6/24,0,0,22.8,25.5,20.2,,,ñkêº,9.9,,
1979/6/25,17,4,21.9,25.6,19.3,,,ñk,5.8,,
1979/6/26,41,13,21,23.2,19.2,,,ìÏêº,0,,
1979/6/27,15,8,22.3,27.2,19.8,,,êºñkêº,4.8,,
1979/6/28,48,14,20.3,23.5,19,,,ìÏìå,0.4,,
1979/6/29,9,1,19.4,21.8,18,,,ìÏìÏìå,0,,
1979/6/30,1,1,20.6,23.7,17.5,,,ìåñkìå,3.4,,
1979/7/1,10,3,19.8,21.7,18.7,,,ìå,0.1,,
1979/7/2,53,15,20.1,23.2,18.6,,,ìå,0.7,,
1979/7/3,20,2,14.1,18.2,12.4,,,ìÏìå,0.2,,
1979/7/4,9,2,14.9,19.7,11.5,,,ñkñkêº,4.7,,
1979/7/5,0,0,17.4,21.7,10.6,,,êºñkêº,6.1,,
1979/7/6,0,0,18.8,23.5,14.4,,,ñkñkìå,9.5,,
1979/7/7,0,0,19.7,27.5,12.1,,,ñkìå,9.8,,
1979/7/8,37,19,19.2,25.8,13.9,,,ìåñkìå,6.6,,
1979/7/9,0,0,19.5,25.9,12.7,,,ñkñkìå,9.4,,
1979/7/10,0,0,20.5,26.5,13.6,,,ìå,8.8,,
1979/7/11,27,10,19.5,21.8,17.9,,,ìÏ,0.5,,
1979/7/12,18,7,20.3,23.7,18.1,,,ìåñkìå,1.4,,
1979/7/13,0,0,20.4,25.3,16.9,,,ñkìå,11.8,,
1979/7/14,5,1,16.7,18,15.7,,,ìåñkìå,0,,
1979/7/15,9,5,15.6,17.1,13.4,,,ñkìå,0,,
1979/7/16,0,0,16.1,21.8,10.9,,,ìåñkìå,8.5,,
1979/7/17,0,0,16.6,23.2,9.6,,,ìåñkìå,11.7,,
1979/7/18,0,0,16.5,18.9,13.1,,,ìåñkìå,6.7,,
1979/7/19,0,0,18,21.9,12.1,,,ìåñkìå,5.9,,
1979/7/20,0,0,18.9,26.3,9.9,,,ìå,9.5,,
1979/7/21,0,0,21.7,25.8,17.3,,,ñkìå,6.2,,
1979/7/22,17,5,21.1,23.1,19.5,,,ìå,0,,
1979/7/23,1,1,23.1,27.1,20.1,,,êºñkêº,1.3,,
1979/7/24,0,0,23.6,27.1,21.3,,,ìåñkìå,2.2,,
1979/7/25,0,0,22.3,25.2,20,,,ñkìå,2.8,,
1979/7/26,0,0,22.5,27.2,17.6,,,ñkñkìå,8.3,,
1979/7/27,5,3,21.4,23.9,19.1,,,ìåñkìå,0.6,,
1979/7/28,69,21,20,21.2,19.3,,,ñkìå,0.1,,
1979/7/29,49,15,21.1,23.3,19.4,,,ìåìÏìå,0.4,,
1979/7/30,0,0,24.2,30.1,19.7,,,êºñkêº,10.6,,
1979/7/31,0,0,22.1,27.2,18.5,,,ìå,3.6,,
1979/8/1,0,0,24.2,30.6,18.1,,,êºñkêº,10.5,,
1979/8/2,21,9,23,27.1,18,,,êºñkêº,1.1,,
1979/8/3,0,0,20.9,26.2,16.7,,,ñkìå,10.3,,
1979/8/4,13,6,19.5,22.5,15.7,,,ìåñkìå,1.1,,
1979/8/5,13,6,22.5,26.5,18.9,,,êºñkêº,1.1,,
1979/8/6,23,11,22.9,27.9,19.1,,,êº,4.7,,
1979/8/7,2,1,21.1,25.2,16.3,,,ìåñkìå,1.4,,
1979/8/8,0,0,19.7,25.2,15.5,,,ñkñkêº,6.1,,
1979/8/9,0,0,20.5,25.5,14.5,,,ìåñkìå,7.5,,
1979/8/10,0,0,19.9,22.8,17.1,,,ìÏìÏêº,9.7,,
1979/8/11,1,1,21.2,26.6,15.5,,,ìå,8.1,,
1979/8/12,0,0,22.9,29,18.2,,,ìå,9.6,,
1979/8/13,0,0,22.5,29,16.8,,,ìåñkìå,11.4,,
1979/8/14,0,0,22.6,29.9,14.8,,,ìåñkìå,11.4,,
1979/8/15,0,0,22.6,29.3,17,,,ìåìÏìå,10.5,,
1979/8/16,0,0,23.1,29.5,17.2,,,ìÏìÏìå,10,,
1979/8/17,0,0,23,28.2,16.6,,,ìå,7.4,,
1979/8/18,0,0,25.5,29.8,21.4,,,êºñkêº,8.4,,
1979/8/19,0,0,22,26,16.6,,,ñkñkìå,7.1,,
1979/8/20,1,1,21.4,26.2,17.3,,,ñk,8.6,,
1979/8/21,13,5,20.8,27.2,16.8,,,ìÏêº,5.3,,
1979/8/22,1,1,21.1,27.3,17.3,,,ñkìå,8.5,,
1979/8/23,0,0,19.7,23.6,16.5,,,ñkìå,0.4,,
1979/8/24,0,0,20.1,25.1,15.3,,,ìåñkìå,8.8,,
1979/8/25,12,11,18.9,23.5,13,,,ìåñkìå,7.7,,
1979/8/26,49,11,20.7,24.9,18.8,,,ñkìå,1.5,,
1979/8/27,1,1,24.1,30.4,19.1,,,ñkìå,6.2,,
1979/8/28,2,1,18.3,22.7,10.6,,,ñkêº,10.6,,
1979/8/29,0,0,17.1,23,10.4,,,ñkìå,9.2,,
1979/8/30,0,0,17.9,21.5,14,,,ñkìå,3.8,,
1979/8/31,0,0,18.3,25.6,12.1,,,ìåñkìå,10.4,,
1979/9/1,0,0,19.4,24.7,11.3,,,ìÏìÏìå,10.5,,
1979/9/2,1,1,20.7,23.9,18,,,ìÏìÏêº,2.5,,
1979/9/3,2,1,20.8,24.1,17.7,,,ñkñkìå,1.9,,
1979/9/4,2,2,22.8,27.1,18.6,,,ìå,6.9,,
1979/9/5,37,9,18.3,22.7,10.7,,,ìÏêº,2,,
1979/9/6,0,0,17.2,24.7,9.9,,,ìå,9.2,,
1979/9/7,9,4,18.5,21.2,16.2,,,ìåñkìå,0.7,,
1979/9/8,0,0,19.2,22.6,14.3,,,êºñkêº,6.7,,
1979/9/9,0,0,17.6,22.5,13.2,,,ìåñkìå,7.3,,
1979/9/10,2,2,17,21.8,12.4,,,ñkñkêº,4.1,,
1979/9/11,4,3,14.6,21,9,,,ñkêº,6.7,,
1979/9/12,0,0,13.7,22.3,6.8,,,ñk,11.4,,
1979/9/13,0,0,16.6,23.7,9.2,,,ìåñkìå,9.8,,
1979/9/14,4,3,17.3,19.1,15.7,,,ñkñkêº,0,,
1979/9/15,2,2,17.1,22.9,11.6,,,ìåñkìå,2.1,,
1979/9/16,0,0,14.8,20.6,10,,,ñk,8.9,,
1979/9/17,0,0,14.4,18.9,7.8,,,ìÏêº,7.2,,
1979/9/18,4,2,16.5,18.1,14.7,,,ìÏìå,0,,
1979/9/19,19,12,16.2,20.2,8.4,,,ìåìÏìå,4.5,,
1979/9/20,0,0,14.5,21.9,6,,,ìåñkìå,9.7,,
1979/9/21,0,0,19.2,26.7,13.1,,,ìÏêº,10.2,,
1979/9/22,9,5,19.9,24.4,14.7,,,ìå,3.7,,
1979/9/23,10,2,15.5,19.4,12.6,,,ñkìå,1.6,,
1979/9/24,8,2,12.8,15,11.8,,,ìåñkìå,0,,
1979/9/25,1,1,14,16.9,11.9,,,ìåñkìå,0.6,,
1979/9/26,0,0,16.7,20.8,13.6,,,ñkìå,3.9,,
1979/9/27,4,1,17.2,19.8,15,,,êºìÏêº,0,,
1979/9/28,18,3,13.1,15.5,11.6,,,ìå,1.2,,
1979/9/29,19,3,15.5,17.4,12.9,,,ìå,0,,
1979/9/30,2,1,18.5,22.2,16.2,,,ìÏ,0,,
1979/10/1,51,14,18.4,21.9,14.7,,,êºñkêº,2.6,,
1979/10/2,0,0,15.3,19.5,12.7,,,ìåñkìå,5.7,,
1979/10/3,13,3,15.4,17.8,13.1,,,ìåñkìå,1.2,,
1979/10/4,8,3,16.3,19.4,13.5,,,ìåñkìå,1.6,,
1979/10/5,2,1,14.7,17.4,13.2,,,ìÏìÏêº,0.6,,
1979/10/6,0,0,13.9,15.8,12.4,,,ñkñkêº,0,,
1979/10/7,31,5,10.9,11.8,10,,,ìÏêº,0,,
1979/10/8,14,3,12.1,13.7,11.1,,,ìåñkìå,0,,
1979/10/9,0,0,12.8,17.2,9.2,,,êº,3.2,,
1979/10/10,0,0,11.7,17.6,6.5,,,ìåñkìå,6.6,,
1979/10/11,0,0,12.1,18.8,6.9,,,ñkñkìå,6.3,,
1979/10/12,0,0,10.8,17.6,6.2,,,ìåìÏìå,6.2,,
1979/10/13,0,0,11.4,19.5,5.3,,,ìåñkìå,9.6,,
1979/10/14,0,0,11.3,19.9,4.7,,,ñkìå,9.2,,
1979/10/15,0,0,11.4,18.2,6,,,ìå,7.9,,
1979/10/16,0,0,11.2,19.1,5.4,,,ìå,9.7,,
1979/10/17,0,0,14.4,20.4,7.5,,,ìÏìÏìå,9.2,,
1979/10/18,0,0,14.3,18.9,9.8,,,ìÏ,0.5,,
1979/10/19,63,8,16.9,22.2,13.1,,,êºìÏêº,0,,
1979/10/20,17,6,12.1,16.6,6,,,êºñkêº,8,,
1979/10/21,16,6,10.5,19.8,5.5,,,ñkêº,3.6,,
1979/10/22,4,1,8,10.3,5.7,,,ìÏêº,0.3,,
1979/10/23,2,1,8.6,13.5,4.4,,,ìåñkìå,3,,
1979/10/24,0,0,8.7,16.7,3.4,,,ñkñkìå,5.8,,
1979/10/25,5,4,11.8,17.2,7,,,ñk,0.8,,
1979/10/26,1,1,12.1,17,8,,,ñkìå,2.8,,
1979/10/27,0,0,14.1,20.7,7.5,,,ìå,9,,
1979/10/28,0,0,12.8,19.4,6.2,,,ñkñkêº,7,,
1979/10/29,1,1,11.8,19.5,4.2,,,êº,6.7,,
1979/10/30,8,2,8.4,10.2,6.8,,,ìå,0.3,,
1979/10/31,11,2,7.3,9.6,5.6,,,ñkêº,0.4,,
1979/11/1,0,0,6.5,11.6,1.7,,,ñkñkìå,3.4,,
1979/11/2,24,11,11.5,20.5,1.2,,,ñk,7.7,,
1979/11/3,0,0,8.9,13.4,2.7,,,ñkìå,8.4,,
1979/11/4,0,0,8.4,16.4,1.8,,,ìå,6.6,,
1979/11/5,15,7,14.1,19,10.1,,,ìÏ,0.9,,
1979/11/6,95,16,8.7,16,4.5,,,êº,0.6,,
1979/11/7,11,2,7,8.6,5.6,,,ñkìå,1.4,,
1979/11/8,0,0,8.1,12,1.3,,,êºìÏêº,3,,
1979/11/9,0,0,6,16,-0.2,,,ìåñkìå,8.8,,
1979/11/10,0,0,10.3,16.2,2.3,,,ìÏìÏêº,1.2,,
1979/11/11,16,3,13.3,17.7,10.4,,,ìå,3.2,,
1979/11/12,37,5,7.9,10.5,3.8,,,ìåìÏìå,0.6,,
1979/11/13,54,5,2.8,5.3,-0.8,,,êº,0.2,,
1979/11/14,44,3,-0.1,1.3,-1.7,,,ñkñkìå,0.5,,
1979/11/15,0,0,1,4.3,-0.7,,,ìåñkìå,6,,
1979/11/16,6,2,4.6,10.5,1.4,,,ñkêº,3.6,,
1979/11/17,0,0,3.5,7.1,0.5,,,ìÏêº,1.6,,
1979/11/18,19,3,4.6,11.4,1.3,,,ñkñkêº,0,,
1979/11/19,37,7,4.3,7.9,0.7,,,ìÏêº,0,,
1979/11/20,0,0,2.5,5.8,-1.4,,,ñk,3,,
1979/11/21,0,0,4.3,10,-2.9,,,ìÏìÏìå,8.3,,
1979/11/22,7,4,10.1,14.3,8,,,ìÏìÏêº,1.5,,
1979/11/23,4,1,6.4,10.5,3.2,,,ìåñkìå,0,,
1979/11/24,0,0,2.3,7.6,-1.8,,,ìåñkìå,8.4,,
1979/11/25,7,2,6.2,9.1,2.2,,,ìÏìÏêº,1.3,,
1979/11/26,8,2,7,8.5,5.4,,,ñkìå,0.1,,
1979/11/27,4,1,6.1,10.8,0,,,ñk,6.9,,
1979/11/28,5,3,9.1,12.2,1.9,,,ìÏìÏêº,1.4,,
1979/11/29,15,2,9.5,13.6,5.7,,,ñkêº,0,,
1979/11/30,22,4,3.8,5.4,2.9,,,ñkêº,0,,
1979/12/1,2,1,3.3,4.7,2.2,,,ñkìå,0,,
1979/12/2,30,3,1.8,3.8,0.1,,,ìå,0,,
1979/12/3,8,2,3,5.9,-2.3,,,ñk,4.9,,
1979/12/4,0,0,0,5,-3.9,,,êºìÏêº,3.2,,
1979/12/5,1,1,5.9,13.8,1,,,êºìÏêº,3.8,,
1979/12/6,5,4,7.3,9.3,4.8,,,ñkìå,1.3,,
1979/12/7,4,3,5.3,10.4,2.2,,,ñkñkìå,3.2,,
1979/12/8,11,3,4.4,6.5,2.7,,,êºìÏêº,1.5,,
1979/12/9,4,2,3.5,6,-1.6,,,ñkìå,0.6,,
1979/12/10,43,5,0.4,5,-2.5,,,êº,1.6,,
1979/12/11,21,3,1,3.4,-1.7,,,ìÏêº,1.4,,
1979/12/12,15,2,0.2,1.3,-0.6,,,ìåñkìå,0.1,,
1979/12/13,17,2,0.8,1.9,-1,,,êºñkêº,0.4,,
1979/12/14,0,0,0.6,4,-2.2,,,ìåñkìå,6.3,,
1979/12/15,30,3,1.1,4.5,-1.8,,,êºñkêº,0,,
1979/12/16,13,2,1,2.2,-0.7,,,êº,1.3,,
1979/12/17,1,1,2.2,4.8,-0.3,,,ìÏìå,4.2,,
1979/12/18,0,0,0.4,7.1,-3.5,,,ìÏêº,5.1,,
1979/12/19,0,0,1.6,8.5,-5.6,,,ìÏìÏêº,7.8,,
1979/12/20,8,2,8,11,5,,,ìåìÏìå,0,,
1979/12/21,2,1,4.5,9.1,2.1,,,ñkêº,5.4,,
1979/12/22,5,1,3.4,5.6,2,,,ñkìå,0,,
1979/12/23,22,4,1.3,5.3,-1.8,,,êºñkêº,0,,
1979/12/24,4,1,-3,-1.7,-8,,,ñkñkêº,0,,
1979/12/25,7,2,-2.6,4.6,-9.9,,,ìå,6.6,,
1979/12/26,17,3,0.4,2.6,-1.4,,,ìÏìÏêº,0,,
1979/12/27,16,3,0.1,4.1,-5.5,,,êº,0.3,,
1979/12/28,9,2,-0.2,1,-1.1,,,ìåìÏìå,0,,
1979/12/29,1,1,0.1,3.1,-1.7,,,ìÏêº,5,,
1979/12/30,4,1,1.6,5.2,-0.6,,,êºìÏêº,1.5,,
1979/12/31,29,8,1.5,9.9,-2.2,,,êº,2.9,,
1980/1/1,0,0,-2.1,-0.2,-3.7,,,ìåñkìå,0,,
1980/1/2,0,0,0,3.1,-5.6,,,ìåìÏìå,7.1,,
1980/1/3,0,0,4.3,7.6,1.3,,,ìÏìÏêº,3.5,,
1980/1/4,4,1,2.5,7.1,-0.2,,,ìåñkìå,0,,
